date,platform,metric,value,source_image,extraction_run,px_per_day,extrapolated
2025-01-21,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
2025-01-22,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
2025-01-23,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-01-26,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-01-28,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-01-29,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-01-31,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-01,IOS,DAU,56554.1,26-01-DAU.png,1,0.6961,False
2025-02-03,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-04,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-05,IOS,DAU,56554.1,26-01-DAU.png,1,0.6961,False
2025-02-07,IOS,DAU,56554.1,26-01-DAU.png,1,0.6961,False
2025-02-10,IOS,DAU,64870.8,26-01-DAU.png,1,0.6961,False
2025-02-13,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-14,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-15,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-18,IOS,DAU,56554.1,26-01-DAU.png,1,0.6961,False
2025-02-20,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-21,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-24,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-02-28,IOS,DAU,56554.1,26-01-DAU.png,1,0.6961,False
2025-03-02,IOS,DAU,56554.1,26-01-DAU.png,1,0.6961,False
2025-03-03,IOS,DAU,66534.2,26-01-DAU.png,1,0.6961,False
2025-03-05,IOS,DAU,68197.5,26-01-DAU.png,1,0.6961,False
2025-03-08,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-03-09,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-03-10,IOS,DAU,59880.8,26-01-DAU.png,1,0.6961,False
2025-03-12,IOS,DAU,58217.5,26-01-DAU.png,1,0.6961,False
2025-03-15,IOS,DAU,63207.5,26-01-DAU.png,1,0.6961,False
2025-03-16,IOS,DAU,64870.8,26-01-DAU.png,1,0.6961,False
2025-03-18,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-03-19,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-03-21,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-03-22,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-03-23,IOS,DAU,59880.8,26-01-DAU.png,1,0.6961,False
2025-03-26,IOS,DAU,68197.5,26-01-DAU.png,1,0.6961,False
2025-03-28,IOS,DAU,66534.2,26-01-DAU.png,1,0.6961,False
2025-03-29,IOS,DAU,63207.5,26-01-DAU.png,1,0.6961,False
2025-03-31,IOS,DAU,63207.5,26-01-DAU.png,1,0.6961,False
2025-04-01,IOS,DAU,63207.5,26-01-DAU.png,1,0.6961,False
2025-04-02,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-04-04,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-04-05,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-04-07,IOS,DAU,66534.2,26-01-DAU.png,1,0.6961,False
2025-04-08,IOS,DAU,64870.8,26-01-DAU.png,1,0.6961,False
2025-04-10,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-04-12,IOS,DAU,73187.5,26-01-DAU.png,1,0.6961,False
2025-04-14,IOS,DAU,74850.9,26-01-DAU.png,1,0.6961,False
2025-04-15,IOS,DAU,74850.9,26-01-DAU.png,1,0.6961,False
2025-04-17,IOS,DAU,76514.2,26-01-DAU.png,1,0.6961,False
2025-04-18,IOS,DAU,78177.5,26-01-DAU.png,1,0.6961,False
2025-04-21,IOS,DAU,76514.2,26-01-DAU.png,1,0.6961,False
2025-04-24,IOS,DAU,74850.9,26-01-DAU.png,1,0.6961,False
2025-04-25,IOS,DAU,73187.5,26-01-DAU.png,1,0.6961,False
2025-04-27,IOS,DAU,71524.2,26-01-DAU.png,1,0.6961,False
2025-04-28,IOS,DAU,71524.2,26-01-DAU.png,1,0.6961,False
2025-04-30,IOS,DAU,76514.2,26-01-DAU.png,1,0.6961,False
2025-05-03,IOS,DAU,71524.2,26-01-DAU.png,1,0.6961,False
2025-05-04,IOS,DAU,71524.2,26-01-DAU.png,1,0.6961,False
2025-05-05,IOS,DAU,68197.5,26-01-DAU.png,1,0.6961,False
2025-05-07,IOS,DAU,68197.5,26-01-DAU.png,1,0.6961,False
2025-05-08,IOS,DAU,69860.9,26-01-DAU.png,1,0.6961,False
2025-05-10,IOS,DAU,69860.9,26-01-DAU.png,1,0.6961,False
2025-05-17,IOS,DAU,63207.5,26-01-DAU.png,1,0.6961,False
2025-05-18,IOS,DAU,63207.5,26-01-DAU.png,1,0.6961,False
2025-05-21,IOS,DAU,64870.8,26-01-DAU.png,1,0.6961,False
2025-05-23,IOS,DAU,64870.8,26-01-DAU.png,1,0.6961,False
2025-05-27,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-05-28,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-05-30,IOS,DAU,61544.2,26-01-DAU.png,1,0.6961,False
2025-06-02,IOS,DAU,64870.8,26-01-DAU.png,1,0.6961,False
2025-06-03,IOS,DAU,66534.2,26-01-DAU.png,1,0.6961,False
2025-06-05,IOS,DAU,66534.2,26-01-DAU.png,1,0.6961,False
2025-06-06,IOS,DAU,68197.5,26-01-DAU.png,1,0.6961,False
2025-06-08,IOS,DAU,68197.5,26-01-DAU.png,1,0.6961,False
2025-06-09,IOS,DAU,68197.5,26-01-DAU.png,1,0.6961,False
2025-06-10,IOS,DAU,69860.9,26-01-DAU.png,1,0.6961,False
2025-06-13,IOS,DAU,78177.5,26-01-DAU.png,1,0.6961,False
2025-06-15,IOS,DAU,79840.9,26-01-DAU.png,1,0.6961,False
2025-06-18,IOS,DAU,76514.2,26-01-DAU.png,1,0.6961,False
2025-06-19,IOS,DAU,78177.5,26-01-DAU.png,1,0.6961,False
2025-06-20,IOS,DAU,74850.9,26-01-DAU.png,1,0.6961,False
2025-06-22,IOS,DAU,74850.9,26-01-DAU.png,1,0.6961,False
2025-06-26,IOS,DAU,78177.5,26-01-DAU.png,1,0.6961,False
2025-07-01,IOS,DAU,78177.5,26-01-DAU.png,1,0.6961,False
2025-07-02,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-07-05,IOS,DAU,73187.5,26-01-DAU.png,1,0.6848,False
2025-07-09,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-07-11,IOS,DAU,76514.2,26-01-DAU.png,1,0.6848,False
2025-07-12,IOS,DAU,81504.2,26-01-DAU.png,1,0.6848,False
2025-07-14,IOS,DAU,76514.2,26-01-DAU.png,1,0.6848,False
2025-07-15,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-07-17,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-07-18,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-07-19,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-07-22,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-07-24,IOS,DAU,76514.2,26-01-DAU.png,1,0.6848,False
2025-07-28,IOS,DAU,73187.5,26-01-DAU.png,1,0.6848,False
2025-07-31,IOS,DAU,74850.9,26-01-DAU.png,1,0.6848,False
2025-08-03,IOS,DAU,86494.2,26-01-DAU.png,1,0.6848,False
